"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00054788","2014-02-13","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"    6",",,W","  -66",",,W","   51",",,W",,,,,,," 1543",",,W",,,,,"   20",",,W","   10",",,W","   98",",,W","  148",",,W",,,,,,,,
"USW00054788","2014-02-14","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    3",",,W",,,"   50",",,W","  -55",",,W","   44",",,W",,,,,,," 1244",",,W",,,,,"  270",",,W","  290",",,W","   98",",,W","  143",",,W",,,,,,,,
"USW00054788","2014-02-15","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"   11",",,W","  -71",",,W","   41",",,W",,,,,,," 2301",",,W",,,,,"  330",",,W","  320",",,W","  116",",,W","  179",",,W",,,,,,,,
"USW00054788","2014-02-16","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"   -5",",,W","  -60",",,W","   54",",,W",,,,,,," 0106",",,W",,,,,"  320",",,W","  320",",,W","  107",",,W","  143",",,W",,,,,,,,
"USW00054788","2014-02-17","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  -10",",,W"," -149",",,W","   27",",,W",,,,,,," 0048",",,W",,,,,"  330",",,W","  340",",,W","   89",",,W","  121",",,W",,,,,,,,
"USW00054788","2014-02-18","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  -27",",,W"," -138",",,W","   13",",,W",,,,,,," 1452",",,W",,,,,"   10",",,W","   10",",,W","   45",",,W","   67",",,W",,,,,,,,
"USW00054788","2014-02-19","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   20",",,W",,,"   22",",,W"," -143",",,W","    7",",,W",,,,,,," 1322",",,W",,,,,"  290",",,W","  280",",,W","   45",",,W","   72",",,W",,,,,,,,
"USW00054788","2014-02-20","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"   83",",,W","  -77",",,W","   18",",,W",,,,,,," 0043",",,W",,,,,"  310",",,W","  320",",,W","   63",",,W","   85",",,W",,,,,,,,
"USW00054788","2014-02-21","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    5",",,W",,,"   39",",,W","  -16",",,W","   15",",,W",,,,,,," 1727",",,W",,,,,"  310",",,W","  310",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00054788","2014-02-22","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  106",",,W","  -55",",,W","   28",",,W",,,,,,," 1350",",,W",,,,,"  200",",,W","  200",",,W","   98",",,W","  139",",,W",,,,,,,,
"USW00054788","2014-02-23","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  111",",,W","  -55",",,W","    9",",,W",,,,,,," 1428",",,W",,,,,"  270",",,W","  260",",,W","   40",",,W","   63",",,W",,,,,,,,
"USW00054788","2014-02-24","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"   67",",,W","  -43",",,W","   47",",,W",,,,,,," 1515",",,W",,,,,"  310",",,W","  330",",,W","   98",",,W","  130",",,W",,,,,,,,
"USW00054788","2014-02-25","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  -10",",,W"," -105",",,W","   28",",,W",,,,,,," 1337",",,W",,,,,"  280",",,W","  270",",,W","   89",",,W","  116",",,W",,,,,,,,
"USW00054788","2014-02-26","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  -10",",,W"," -132",",,W","   22",",,W",,,,,,," 1455",",,W",,,,,"  320",",,W","  310",",,W","   89",",,W","  116",",,W",,,,,,,,
"USW00054788","2014-02-27","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  -10",",,W"," -166",",,W","   32",",,W",,,,,,," 2059",",,W",,,,,"  300",",,W","  300",",,W","  112",",,W","  157",",,W",,,,,,,,
"USW00054788","2014-02-28","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  -49",",,W"," -138",",,W","   26",",,W",,,,,,," 0719",",,W",,,,,"  300",",,W","  300",",,W","   72",",,W","   94",",,W",,,,,,,,
"USW00054788","2014-03-01","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"   11",",,W"," -166",",,W","   22",",,W",,,,,,," 1218",",,W",,,,,"  180",",,W","  190",",,W","   76",",,W","  103",",,W",,,,,,,,
"USW00054788","2014-03-02","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"   33",",,W","  -27",",,W","   21",",,W",,,,,,," 2315",",,W",,,,,"  340",",,W","  330",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00054788","2014-03-03","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  -27",",,W"," -105",",,W","   54",",,W",,,,,,," 0522",",,W",,,,,"  350",",,W","  340",",,W","   94",",,W","  121",",,W",,,,,,,,
"USW00054788","2014-03-04","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  -16",",,W"," -143",",,W","   16",",,W",,,,,,," 1533",",,W",,,,,"  180",",,W","  180",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00054788","2014-03-05","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"    0",",,W","  -60",",,W","   24",",,W",,,,,,," 2302",",,W",,,,,"   10",",,W","  360",",,W","   76",",,W","   98",",,W",,,,,,,,
"USW00054788","2014-03-06","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  -16",",,W"," -110",",,W","   21",",,W",,,,,,," 0045",",,W",,,,,"   20",",,W","   40",",,W","   72",",,W","  103",",,W",,,,,,,,
"USW00054788","2014-03-07","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"   17",",,W"," -127",",,W","   19",",,W",,,,,,," 1442",",,W",,,,,"   10",",,W","  340",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00054788","2014-03-08","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  111",",,W","  -60",",,W","   22",",,W",,,,,,," 1522",",,W",,,,,"  320",",,W","  330",",,W","   94",",,W","  121",",,W",,,,,,,,
"USW00054788","2014-03-09","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"   44",",,W","  -21",",,W","   38",",,W",,,,,,," 1042",",,W",,,,,"  310",",,W","  320",",,W","   89",",,W","  130",",,W",,,,,,,,
"USW00054788","2014-03-10","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"   61",",,W","  -16",",,W","   26",",,W",,,,,,," 0739",",,W",,,,,"  180",",,W","  200",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00054788","2014-03-11","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  156",",,W","  -16",",,W","   14",",,W",,,,,,," 1308",",,W",,,,,"  330",",,W","  320",",,W","   72",",,W","  107",",,W",,,,,,,,
"USW00054788","2014-03-12","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   41",",,W",,,"  117",",,W","  -10",",,W","   16",",,W",,,,,,," 2355",",,W",,,,,"  320",",,W","  320",",,W","  107",",,W","  139",",,W",,,,,,,,
"USW00054788","2014-03-13","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US",,,,,"  -10",",,W","  -88",",,W","   85",",,W",,,,,,," 0148",",,W",,,,,"  310",",,W","  320",",,W","  143",",,W","  192",",,W",,,,,,,,
"USW00054788","2014-03-14","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"   33",",,W","  -93",",,W","   37",",,W",,,,,,," 1457",",,W",,,,,"  190",",,W","  180",",,W","   94",",,W","  130",",,W",,,,,,,,
"USW00054788","2014-03-15","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  133",",,W","   22",",,W","   38",",,W",,,,,,," 1455",",,W",,,,,"  300",",,W","  300",",,W","  103",",,W","  143",",,W",,,,,,,,
"USW00054788","2014-03-16","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"   33",",,W","  -43",",,W","   51",",,W",,,,,,," 1249",",,W",,,,,"  320",",,W","  330",",,W","   98",",,W","  125",",,W",,,,,,,,
"USW00054788","2014-03-17","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"    6",",,W","  -71",",,W","   33",",,W",,,,,,," 0814",",,W",,,,,"   10",",,W","   30",",,W","   76",",,W","  103",",,W",,,,,,,,
"USW00054788","2014-03-18","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"   67",",,W","  -93",",,W","   16",",,W",,,,,,," 1025",",,W",,,,,"  350",",,W","   10",",,W","   54",",,W","   81",",,W",,,,,,,,
"USW00054788","2014-03-19","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","  102",",,W",,,"   78",",,W","  -66",",,W","   25",",,W",,,,,,," 1231",",,W",,,,,"  130",",,W","  140",",,W","   67",",,W","   94",",,W",,,,,,,,
"USW00054788","2014-03-20","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    8",",,W",,,"  122",",,W","   11",",,W","   36",",,W",,,,,,," 1632",",,W",,,,,"  300",",,W","  310",",,W","   94",",,W","  125",",,W",,,,,,,,
"USW00054788","2014-03-21","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"   83",",,W","  -32",",,W","   38",",,W",,,,,,," 1402",",,W",,,,,"  320",",,W","  320",",,W","   98",",,W","  134",",,W",,,,,,,,
"USW00054788","2014-03-22","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  156",",,W","  -38",",,W","   32",",,W",,,,,,," 1310",",,W",,,,,"  290",",,W","  290",",,W","  107",",,W","  165",",,W",,,,,,,,
"USW00054788","2014-03-23","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"   50",",,W","  -49",",,W","   37",",,W",,,,,,," 2147",",,W",,,,,"  320",",,W","  300",",,W","  103",",,W","  134",",,W",,,,,,,,
"USW00054788","2014-03-24","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"   11",",,W","  -82",",,W","   39",",,W",,,,,,," 0002",",,W",,,,,"  320",",,W","  320",",,W","   98",",,W","  130",",,W",,,,,,,,
"USW00054788","2014-03-25","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"   33",",,W"," -105",",,W","   23",",,W",,,,,,," 1201",",,W",,,,,"  180",",,W","  180",",,W","   89",",,W","  103",",,W",,,,,,,,
"USW00054788","2014-03-26","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"   11",",,W","  -55",",,W","   81",",,W",,,,,,," 1124",",,W",,,,,"  320",",,W","  320",",,W","  157",",,W","  201",",,W",,,,,,,,
"USW00054788","2014-03-27","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"   56",",,W","  -60",",,W","   42",",,W",,,,,,," 1818",",,W",,,,,"  180",",,W","  180",",,W","   81",",,W","  107",",,W",,,,,,,,
"USW00054788","2014-03-28","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  111",",,W","    0",",,W","   22",",,W",,,,,,," 1233",",,W",,,,,"  180",",,W","  170",",,W","   76",",,W","  103",",,W",,,,,,,,
"USW00054788","2014-03-29","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","  163",",,W",,,"  100",",,W","   28",",,W","   25",",,W",,,,,,," 2202",",,W",,,,,"   20",",,W","   40",",,W","   58",",,W","   81",",,W",,,,,,,,
"USW00054788","2014-03-30","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","  191",",,W",,,"   67",",,W","   44",",,W","   53",",,W",,,,,,," 2109",",,W",,,,,"   20",",,W","   40",",,W","   98",",,W","  148",",,W",,,,,,,,
"USW00054788","2014-03-31","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","  117",",,W",,,"   61",",,W","    6",",,W","   55",",,W",,,,,,," 1839",",,W",,,,,"  360",",,W","  320",",,W","   98",",,W","  139",",,W",,,,,,,,
"USW00054788","2014-04-01","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  150",",,W","  -10",",,W","   26",",,W",,,,,,," 0012",",,W",,,,,"  360",",,W","   10",",,W","   63",",,W","   85",",,W",,,,,,,,
"USW00054788","2014-04-02","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  128",",,W","  -10",",,W","   18",",,W",,,,,,," 1136",",,W",,,,,"  170",",,W","  160",",,W","   63",",,W","   72",",,W",,,,,,,,
"USW00054788","2014-04-03","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  161",",,W","  -10",",,W","   26",",,W",,,,,,," 1100",",,W",,,,,"  290",",,W","  320",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00054788","2014-04-04","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    3",",,W",,,"  100",",,W","   28",",,W","   34",",,W",,,,,,," 1821",",,W",,,,,"  130",",,W","  130",",,W","   89",",,W","  116",",,W",,,,,,,,
"USW00054788","2014-04-05","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   13",",,W",,,"  133",",,W","   28",",,W","   50",",,W",,,,,,," 0957",",,W",,,,,"  310",",,W","  300",",,W","  107",",,W","  152",",,W",,,,,,,,
"USW00054788","2014-04-06","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  156",",,W","  -38",",,W","   22",",,W",,,,,,," 1355",",,W",,,,,"  310",",,W","  290",",,W","   72",",,W","  116",",,W",,,,,,,,
"USW00054788","2014-04-07","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  122",",,W","   -5",",,W","   22",",,W",,,,,,," 1221",",,W",,,,,"  130",",,W","  150",",,W","   72",",,W","   98",",,W",,,,,,,,
"USW00054788","2014-04-08","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   71",",,W",,,"  189",",,W","   78",",,W","   34",",,W",,,,,,," 1756",",,W",,,,,"  290",",,W","  250",",,W","   98",",,W","  134",",,W",,,,,,,,
"USW00054788","2014-04-09","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  156",",,W","   17",",,W","   42",",,W",,,,,,," 1419",",,W",,,,,"  330",",,W","  320",",,W","  107",",,W","  165",",,W",,,,,,,,
"USW00054788","2014-04-10","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  133",",,W","  -32",",,W","   40",",,W",,,,,,," 1348",",,W",,,,,"  180",",,W","  180",",,W","  107",",,W","  143",",,W",,,,,,,,
"USW00054788","2014-04-11","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  217",",,W","   67",",,W","   30",",,W",,,,,,," 1525",",,W",,,,,"  180",",,W","  180",",,W","   72",",,W","   89",",,W",,,,,,,,
"USW00054788","2014-04-12","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    3",",,W",,,"  217",",,W","   39",",,W","   25",",,W",,,,,,," 1351",",,W",,,,,"  180",",,W","  280",",,W","   76",",,W","  103",",,W",,,,,,,,
"USW00054788","2014-04-13","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  211",",,W","   39",",,W","   43",",,W",,,,,,," 1134",",,W",,,,,"  190",",,W","  180",",,W","   89",",,W","  116",",,W",,,,,,,,
"USW00054788","2014-04-14","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  217",",,W","  128",",,W","   62",",,W",,,,,,," 1531",",,W",,,,,"  180",",,W","  170",",,W","  125",",,W","  183",",,W",,,,,,,,
"USW00054788","2014-04-15","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","  335",",,W",,,"  161",",,W","    6",",,W","   64",",,W",,,,,,," 1348",",,W",,,,,"  180",",,W","  180",",,W","  130",",,W","  179",",,W",,,,,,,,
"USW00054788","2014-04-16","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    5",",,W",,,"   72",",,W","  -10",",,W","   53",",,W",,,,,,," 0836",",,W",,,,,"  320",",,W","  330",",,W","  112",",,W","  165",",,W",,,,,,,,
"USW00054788","2014-04-17","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  106",",,W","  -10",",,W","   29",",,W",,,,,,," 0843",",,W",,,,,"   10",",,W","   30",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00054788","2014-04-18","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  100",",,W","  -10",",,W","   19",",,W",,,,,,," 1704",",,W",,,,,"  180",",,W","  180",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00054788","2014-04-19","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  183",",,W","   11",",,W","   34",",,W",,,,,,," 1001",",,W",,,,,"  340",",,W","   10",",,W","  103",",,W","  139",",,W",,,,,,,,
"USW00054788","2014-04-20","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  139",",,W","   17",",,W","   21",",,W",,,,,,," 1324",",,W",,,,,"  190",",,W","  180",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00054788","2014-04-21","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  183",",,W","  -16",",,W","   23",",,W",,,,,,," 1535",",,W",,,,,"  170",",,W","  170",",,W","   81",",,W","  103",",,W",,,,,,,,
"USW00054788","2014-04-22","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  194",",,W","   50",",,W","   33",",,W",,,,,,," 1205",",,W",,,,,"  170",",,W","  180",",,W","  103",",,W","  134",",,W",,,,,,,,
"USW00054788","2014-04-23","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  128",",,W","   72",",,W","   62",",,W",,,,,,," 1621",",,W",,,,,"  320",",,W","  340",",,W","  139",",,W","  179",",,W",,,,,,,,
"USW00054788","2014-04-24","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US",,,,,"  150",",,W","   50",",,W","   69",",,W",,,,,,," 0923",",,W",,,,,"  310",",,W","  330",",,W","  139",",,W","  179",",,W",,,,,,,,
"USW00054788","2014-04-25","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  172",",,W","    6",",,W","   29",",,W",,,,,,," 1559",",,W",,,,,"  180",",,W","  190",",,W","   72",",,W","  107",",,W",,,,,,,,
"USW00054788","2014-04-26","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   41",",,W",,,"  139",",,W","   56",",,W","   20",",,W",,,,,,," 1847",",,W",,,,,"  340",",,W","  180",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00054788","2014-04-27","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  139",",,W","   22",",,W","   40",",,W",,,,,,," 1340",",,W",,,,,"  310",",,W","  310",",,W","   98",",,W","  125",",,W",,,,,,,,
"USW00054788","2014-04-28","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  183",",,W","   44",",,W","   31",",,W",,,,,,," 0959",",,W",,,,,"  130",",,W","  340",",,W","   67",",,W","   98",",,W",,,,,,,,
"USW00054788","2014-04-29","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  100",",,W","   56",",,W","   35",",,W",,,,,,," 0449",",,W",,,,,"  100",",,W","   40",",,W","   67",",,W","   94",",,W",,,,,,,,
"USW00054788","2014-04-30","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","  279",",,W",,,"   94",",,W","   44",",,W","   23",",,W",,,,,,," 0659",",,W",,,,,"  130",",,W","   40",",,W","   58",",,W","   81",",,W",,,,,,,,
"USW00054788","2014-05-01","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","  259",",,W",,,"  206",",,W","   78",",,W","   19",",,W",,,,,,," 2325",",,W",,,,,"  190",",,W","  330",",,W","   72",",,W","   89",",,W",,,,,,,,
"USW00054788","2014-05-02","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  200",",,W","   67",",,W","   23",",,W",,,,,,," 1309",",,W",,,,,"  240",",,W","  290",",,W","   72",",,W","  107",",,W",,,,,,,,
"USW00054788","2014-05-03","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    3",",,W",,,"  206",",,W","   33",",,W","   25",",,W",,,,,,," 1428",",,W",,,,,"  180",",,W","  170",",,W","   94",",,W","  116",",,W",,,,,,,,
"USW00054788","2014-05-04","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  189",",,W","   78",",,W","   50",",,W",,,,,,," 2305",",,W",,,,,"  310",",,W","  320",",,W","  112",",,W","  157",",,W",,,,,,,,
"USW00054788","2014-05-05","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  189",",,W","   72",",,W","   38",",,W",,,,,,," 1235",",,W",,,,,"  320",",,W","  300",",,W","  103",",,W","  125",",,W",,,,,,,,
"USW00054788","2014-05-06","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  189",",,W","   50",",,W","   31",",,W",,,,,,," 1349",",,W",,,,,"  320",",,W","  310",",,W","   94",",,W","  125",",,W",,,,,,,,
"USW00054788","2014-05-07","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  194",",,W","   11",",,W","   17",",,W",,,,,,," 1326",",,W",,,,,"  180",",,W","  220",",,W","   67",",,W","   94",",,W",,,,,,,,
"USW00054788","2014-05-08","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  133",",,W","   61",",,W","    6",",,W",,,,,,," 0619",",,W",,,,,"  170",",,W","  180",",,W","   31",",,W","   40",",,W",,,,,,,,
"USW00054788","2014-05-09","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   43",",,W",,,"  161",",,W","  122",",,W","   18",",,W",,,,,,," 1530",",,W",,,,,"  160",",,W","  160",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00054788","2014-05-10","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","  300",",,W",,,"  283",",,W","  144",",,W","   26",",,W",,,,,,," 1454",",,W",,,,,"  320",",,W","  310",",,W","  116",",,W","  165",",,W",,,,,,,,
"USW00054788","2014-05-11","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0","T,,W",,,"  272",",,W","  106",",,W","   24",",,W",,,,,,," 1153",",,W",,,,,"  300",",,W","  300",",,W","   76",",,W","  112",",,W",,,,,,,,
"USW00054788","2014-05-12","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  289",",,W","   78",",,W","   22",",,W",,,,,,," 1528",",,W",,,,,"  180",",,W","  180",",,W","   94",",,W","  116",",,W",,,,,,,,
"USW00054788","2014-05-13","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  217",",,W","   94",",,W","   28",",,W",,,,,,," 0318",",,W",,,,,"   50",",,W","   30",",,W","   72",",,W","   98",",,W",,,,,,,,
"USW00054788","2014-05-14","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","    0",",,W",,,"  194",",,W","   78",",,W","   22",",,W",,,,,,," 1151",",,W",,,,,"  180",",,W","  140",",,W","   63",",,W","   85",",,W",,,,,,,,
"USW00054788","2014-05-15","41.50969","-72.82783","29.6","MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US","   33",",,W",,,"  228",",,W","  150",",,W","   31",",,W",,,,,,," 1431",",,W",,,,,"  170",",,W","  150",",,W","   72",",,W","  107",",,W",,,,,,,,
